codigo,descripcion,uvr1,uvr2,uvr3,valor_facturar_nivel1,valor_facturar_nivel2,valor_facturar_nivel3,anestesia_nivel1,anestesia_nivel2,anestesia_nivel3
11620,"Escisión, lesiones malignas, cuero cabelludo, incluyendo márgenes, nuca, manos, pies, genitales; diámetro excisionado 0.5 cm o menos.",1.7,,5,25.364,27.251,29.988,54.54,60.599999999999994,66.7
11621,"Escisión, lesiones malignas, cuero cabelludo, incluyendo márgenes, nuca, manos, pies, genitales; diámetro excisionado de 0.6 a 1.0 cm ",2.5,,5,37.3,40.075,44.1,54.54,60.599999999999994,66.7
11622,"Escisión, lesiones malignas, cuero cabelludo, incluyendo márgenes, nuca, manos, pies, genitales; diámetro excisionado de 1.1 a 2.0 cm",3.3,,5,49.236,52.899,58.211999999999996,54.54,60.599999999999994,66.7
11623,"Escisión, lesiones malignas, cuero cabelludo, incluyendo márgenes, nuca, manos, pies, genitales; diámetro excisionado de 2.1 a 3.0 cm ",4.1,,5,61.172,65.723,72.324,54.54,60.599999999999994,66.7
11624,"Escisión, lesiones malignas, cuero cabelludo, incluyendo márgenes, nuca, manos, pies, genitales; diámetro excisionado de 3.1 a 4.0 cm",4.9,,5,73.108,78.54700000000001,86.436,54.54,60.599999999999994,66.7
11626,"Escisión, lesiones malignas, cuero cabelludo, incluyendo márgenes, nuca, manos, pies, genitales; diámetro excisionado mayor a 4.0 cm",5.7,,5,85.044,91.37100000000001,100.548,54.54,60.599999999999994,66.7
11640,"Escisión, lesiones malignas, incluyendo márgenes,  cara, oídos, párpados, nariz, labios, lesión de diámetro 0.5 cm o menos. ",2.7,,5,40.284,43.281000000000006,47.62800000000001,54.54,60.599999999999994,66.7
11641,"Escisión, lesiones malignas, incluyendo márgenes,  cara, oídos, párpados, nariz, labios, lesión de diámetro excisionado de 0.6 a 1.0 cm",3.7,,5,55.204,59.31100000000001,65.268,54.54,60.599999999999994,66.7
11642,"Escisión, lesiones malignas, incluyendo márgenes,  cara, oídos, párpados, nariz, labios, lesión de diámetro excisionado de 1.1 a 2.0 cm ",4.7,,5,70.124,75.34100000000001,82.908,54.54,60.599999999999994,66.7
11643,"Escisión, lesiones malignas, incluyendo márgenes,  cara, oídos, párpados, nariz, labios, lesión de diámetro excisionado de 2.1 a 3.0 cm",5.7,,5,85.044,91.37100000000001,100.548,54.54,60.599999999999994,66.7
11644,"Escisión, lesiones malignas, incluyendo márgenes,  cara, oídos, párpados, nariz, labios, lesión de diámetro excisionado de 3.1 a 4.0 cm",6.7,,5,99.964,107.40100000000001,118.188,54.54,60.599999999999994,66.7
11646,"Escisión, lesiones malignas, incluyendo márgenes,  cara, oídos, párpados, nariz, labios, lesión de diámetro excisionado mayor a 4.0 cm",7.7,,5,114.884,123.43100000000001,135.828,54.54,60.599999999999994,66.7
11719,"Arreglo de unas no distróficas, cualquier número.",0.3,,3,4.476,4.809,5.292,32.724,36.36,40.019999999999996
11720,"Debridamiento de una (s), por cualquier método; una a cinco.",0.5,,3,7.46,8.015,8.82,32.724,36.36,40.019999999999996
11721,"Debridamiento de una (s), por cualquier método; seis o más.",0.9,,3,13.428,14.427000000000001,15.876000000000001,32.724,36.36,40.019999999999996
11730,"Avulsión de lecho ungueal parcial o completa, simple, única.",1,,3,14.92,16.03,17.64,32.724,36.36,40.019999999999996
11732,"Avulsión de lecho ungueal parcial o completa, simple, única. Cada lecho ungueal adicional. (Anote separadamente en adición del código del procedimiento primario).",0.7,,0,10.443999999999999,11.221,12.347999999999999,0.0,0.0,0.0
11740,Evacuación de hematoma subungueal.,0.6,,3,8.952,9.618,10.584,32.724,36.36,40.019999999999996
11750,"Escisión de una o matriz de una, parcial o completa. (Ej. Una encarnada o deformada) para remoción permanente.",3.3,,3,49.236,52.899,58.211999999999996,32.724,36.36,40.019999999999996
11752,"Escisión de una o matriz de una, parcial o completa. (Ej. Una encarnada o deformada) para remoción permanente. Con amputación de cabeza de falange distal.",4.9,,3,73.108,78.54700000000001,86.436,32.724,36.36,40.019999999999996
11755,"Biopsia de una, (ej.: plato, lecho, matriz, hiponiquium, extremos proximal y lateral) (procedimiento separado).",1.8,,3,26.856,28.854000000000003,31.752000000000002,32.724,36.36,40.019999999999996
11760,Reparo de lecho ungueal.,3.2,,3,47.744,51.29600000000001,56.44800000000001,32.724,36.36,40.019999999999996
11762,Reconstrucción del lecho ungueal con injerto.,4.7,,3,70.124,75.34100000000001,82.908,32.724,36.36,40.019999999999996
11765,Escisión en cuna de la piel del lecho ungueal (ej.: una encarnada).,0.9,,3,13.428,14.427000000000001,15.876000000000001,32.724,36.36,40.019999999999996
11770,"Escisión de quiste pilonidal, simple.",1.9,,5,28.348,30.457,33.516,54.54,60.599999999999994,66.7
11771,"Escisión de quiste pilonidal, extenso.",7.2,,5,107.424,115.41600000000001,127.00800000000001,54.54,60.599999999999994,66.7
11772,"Escisión de quiste pilonidal, complicado.",8.8,,5,131.29600000000002,141.06400000000002,155.23200000000003,54.54,60.599999999999994,66.7
11900,"Inyección, intralesional, hasta 7 lesiones.",0.5,,3,7.46,8.015,8.82,32.724,36.36,40.019999999999996
11901,"Inyección, intralesional, más de 7 lesiones.",0.6,,3,8.952,9.618,10.584,32.724,36.36,40.019999999999996
11920,"Tatuaje, introducción intradérmica de pigmentos opacos insolubles para corregir defectos de piel, incluyendo micropigmentación hasta 6.0 cm2.",3.5,,3,52.22,56.105000000000004,61.74,32.724,36.36,40.019999999999996
11921,"Tatuaje, introducción intradérmica de pigmentos opacos insolubles para corregir defectos de piel, incluyendo micropigmentación, 6.1 a 20 cm2.",7,,3,104.44,112.21000000000001,123.48,32.724,36.36,40.019999999999996
11922,"Tatuaje, introducción intradérmica de pigmentos opacos insolubles para corregir defectos de piel, incluyendo micropigmentación. Cada 20 cm2 adicionales. (Anote separadamente en adición del código del procedimiento primario).",5,,0,74.6,80.15,88.2,0.0,0.0,0.0
11950,Inyección subcutánea con materiales de relleno; hasta 1cc. (ej.: colágeno),1.4,,3,20.887999999999998,22.442,24.695999999999998,32.724,36.36,40.019999999999996
11951,Inyección subcutánea con materiales de relleno; 1.1a 5 CC.,2.8,,3,41.775999999999996,44.884,49.391999999999996,32.724,36.36,40.019999999999996
11952,Inyección subcutánea con materiales de relleno;  5.1 a 10 CC.,5.6,,3,83.55199999999999,89.768,98.78399999999999,32.724,36.36,40.019999999999996
11954,Inyección subcutánea con materiales de relleno; más de 10 CC.,2,,3,29.84,32.06,35.28,32.724,36.36,40.019999999999996
11960,Inserción de expansores de tejido (otro que no sea mama) incluye expansiones subsecuentes.,13.5,,3,201.42,216.40500000000003,238.14000000000001,32.724,36.36,40.019999999999996
11970,Reemplazo de expansores de tejidos con prótesis permanentes.,15,,3,223.8,240.45000000000002,264.6,32.724,36.36,40.019999999999996
11971,Remoción de expansores de tejido sin inserción de prótesis.,3.6,,3,53.712,57.708000000000006,63.504000000000005,32.724,36.36,40.019999999999996
11975,"Inserción, de cápsulas contraceptivas implantables.",1.1,,3,16.412000000000003,17.633000000000003,19.404000000000003,32.724,36.36,40.019999999999996
11976,"Remoción, de cáapsulas contraceptivas implantables.",1.4,,3,20.887999999999998,22.442,24.695999999999998,32.724,36.36,40.019999999999996
11977,Remoción con reinserción de cápsulas contraceptivas implantables.,4,,3,59.68,64.12,70.56,32.724,36.36,40.019999999999996
11980,Implantación subcutánea de píldoras hormonales (estradiol y/o testosterona).,1.1,,3,16.412000000000003,17.633000000000003,19.404000000000003,32.724,36.36,40.019999999999996
11981,Inserción de implante de liberación de medicación no biodegradable.,1.4,,3,20.887999999999998,22.442,24.695999999999998,32.724,36.36,40.019999999999996
11982,Remoción de implante de liberación de medicación no biodegradable.,1.7,,3,25.364,27.251,29.988,32.724,36.36,40.019999999999996
11983,Remoción con reinserción de implante de liberación de medicación no biodegradable.,2.9,,3,43.268,46.487,51.156,32.724,36.36,40.019999999999996
12001,"Reparación simple de heridas superficiales del cuero cabelludo, nuca, axilas, genitales externos, tronco y/o extremidades (incluyendo manos y pies) hasta 2.5 cm",1.3,,5,19.396,20.839000000000002,22.932000000000002,54.54,60.599999999999994,66.7
12002,"Reparación simple de heridas superficiales del cuero cabelludo, nuca, axilas, genitales externos, tronco y/o extremidades (incluyendo manos y pies) 2.6 cm a 7.5 cm",1.8,,5,26.856,28.854000000000003,31.752000000000002,54.54,60.599999999999994,66.7
12004,"Reparación simple de heridas superficiales del cuero cabelludo, nuca, axilas, genitales externos, tronco y/o extremidades (incluyendo manos y pies) 7.6 cm a 12.5 cm",2.1,,5,31.332,33.663000000000004,37.044000000000004,54.54,60.599999999999994,66.7
12005,"Reparación simple de heridas superficiales del cuero cabelludo, nuca, axilas, genitales externos, tronco y/o extremidades (incluyendo manos y pies) 12.6 cm a 20 cm",2.4,,5,35.808,38.472,42.336,54.54,60.599999999999994,66.7
12006,"Reparación simple de heridas superficiales del cuero cabelludo, nuca, axilas, genitales externos, tronco y/o extremidades (incluyendo manos y pies) ",2.6,,5,38.792,41.678000000000004,45.864000000000004,54.54,60.599999999999994,66.7
12007,"Reparación simple de heridas superficiales del cuero cabelludo, nuca, axilas, genitales externos, tronco y/o extremidades (incluyendo manos y pies) más de 30 cm",3,,5,44.76,48.09,52.92,54.54,60.599999999999994,66.7
12011,"Reparación simple de heridas superficiales de cara, oídos, párpados, nariz, labios y/o membranas mucosas; hasta 2.5 cm",1.4,,5,20.887999999999998,22.442,24.695999999999998,54.54,60.599999999999994,66.7
12013,"Reparación simple de heridas superficiales de cara, oídos, párpados, nariz, labios y/o membranas mucosas; 2.6 cm a 5.0 cm",1.7,,5,25.364,27.251,29.988,54.54,60.599999999999994,66.7
12014,"Reparación simple de heridas superficiales de cara, oídos, párpados, nariz, labios y/o membranas mucosas; 5.1 cm  a 7.5 cm",2,,5,29.84,32.06,35.28,54.54,60.599999999999994,66.7
12015,"Reparación simple de heridas superficiales de cara, oídos, párpados, nariz, labios y/o membranas mucosas; 7.6 cm a 12.5 cm",2.3,,5,34.315999999999995,36.869,40.571999999999996,54.54,60.599999999999994,66.7
12016,"Reparación simple de heridas superficiales de cara, oídos, párpados, nariz, labios y/o membranas mucosas; 12.6 cm a 20 cm ",2.7,,5,40.284,43.281000000000006,47.62800000000001,54.54,60.599999999999994,66.7
12017,"Reparación simple de heridas superficiales de cara, oídos, párpados, nariz, labios y/o membranas mucosas; 2cm1 0 a 30 cm",3.1,,5,46.252,49.693000000000005,54.684000000000005,54.54,60.599999999999994,66.7
12018,"Reparación simple de heridas superficiales de cara, oídos, párpados, nariz, labios y/o membranas mucosas; más de 30 cm",3.5,,3,52.22,56.105000000000004,61.74,32.724,36.36,40.019999999999996
12020,"Tratamiento de una herida dehiscente superficial, sutura simple.",1.6,,3,23.872,25.648000000000003,28.224000000000004,32.724,36.36,40.019999999999996
12021,"Tratamiento de una herida dehiscente superficial, sutura simple. Con empaquetamiento",1.8,,5,26.856,28.854000000000003,31.752000000000002,54.54,60.599999999999994,66.7
12031,"Sutura de heridas por planos de cuero cabelludo axila, tronco y/o extremidades (excluyendo manos y pies) hasta 2.5 cm. ",1.8,,5,26.856,28.854000000000003,31.752000000000002,54.54,60.599999999999994,66.7
12032,"Sutura de heridas por planos de cuero cabelludo axila, tronco y/o extremidades (excluyendo manos y pies) 2.6 cm. A 7.5 cm.",2.2,,5,32.824000000000005,35.266000000000005,38.80800000000001,54.54,60.599999999999994,66.7
12034,"Sutura de heridas por planos de cuero cabelludo axila, tronco y/o extremidades (excluyendo manos y pies) 7.6 cm a 12.5 cm",2.6,,5,38.792,41.678000000000004,45.864000000000004,54.54,60.599999999999994,66.7
12035,"Sutura de heridas por planos de cuero cabelludo axila, tronco y/o extremidades (excluyendo manos y pies) 12.6 cm a 20 cm",2.9,,5,43.268,46.487,51.156,54.54,60.599999999999994,66.7
12036,"Sutura de heridas por planos de cuero cabelludo axila, tronco y/o extremidades (excluyendo manos y pies) 20.1 cm a 30 cm ",3.4,,5,50.728,54.502,59.976,54.54,60.599999999999994,66.7
12037,"Sutura de heridas por planos de cuero cabelludo axila, tronco y/o extremidades (excluyendo manos y pies) más de 30 cm",3.9,,5,58.187999999999995,62.517,68.796,54.54,60.599999999999994,66.7
12041,"Sutura de heridas por planos de nuca, manos, pies, y/o genitales externos; hasta 2.5 cm",2.2,,5,32.824000000000005,35.266000000000005,38.80800000000001,54.54,60.599999999999994,66.7
12042,"Sutura de heridas por planos de nuca, manos, pies, y/o genitales externos; 2.6 cm a 7.5 cm",2.3,,5,34.315999999999995,36.869,40.571999999999996,54.54,60.599999999999994,66.7
12044,"Sutura de heridas por planos de nuca, manos, pies, y/o genitales externos; 7.6 cm a 12.5 cm",2.7,,5,40.284,43.281000000000006,47.62800000000001,54.54,60.599999999999994,66.7
12045,"Sutura de heridas por planos de nuca, manos, pies, y/o genitales externos; 12.6 cm a 20 cm",3.2,,5,47.744,51.29600000000001,56.44800000000001,54.54,60.599999999999994,66.7
12046,"Sutura de heridas por planos de nuca, manos, pies, y/o genitales externos; 20.1 cm a 30 cm ",3.7,,5,55.204,59.31100000000001,65.268,54.54,60.599999999999994,66.7
12047,"Sutura de heridas por planos de nuca, manos, pies, y/o genitales externos; más de 30 cm",4.2,,5,62.664,67.32600000000001,74.08800000000001,54.54,60.599999999999994,66.7
12051,"Sutura de heridas por planos de cara, oídos, párpados, nariz, labios y/o mucosa bucal, hasta 2.5 cm",2.3,,5,34.315999999999995,36.869,40.571999999999996,54.54,60.599999999999994,66.7
12052,"Sutura de heridas por planos de cara, oídos, párpados, nariz, labios y/o mucosa bucal, 2.6 cm a 5.0 cm",2.4,,5,35.808,38.472,42.336,54.54,60.599999999999994,66.7
